path,classes
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits066.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits067.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits068.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits069.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits070.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits071.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits072.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits073.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits074.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits075.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits076.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits077.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits078.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits079.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits080.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits081.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits082.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits083.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits084.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits085.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits086.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits087.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits088.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits089.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits090.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits091.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits092.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits093.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits094.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits095.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits096.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits097.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits098.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits099.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits100.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits101.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits102.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits103.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits104.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits105.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits106.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits107.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits108.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits109.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits110.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits111.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits112.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits113.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits114.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits115.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits116.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits117.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits118.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits119.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits120.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits121.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits122.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits123.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits124.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits125.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits126.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits127.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits128.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits129.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits130.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits131.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits132.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits133.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits134.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits135.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits136.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits137.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits138.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits139.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits140.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits141.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits142.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits143.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits144.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits145.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits146.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits147.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits148.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits149.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits150.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits151.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits152.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits153.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits154.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits155.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits156.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits157.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits158.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits159.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits160.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits161.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits162.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits163.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits164.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits165.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits166.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits167.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits168.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits169.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits170.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits171.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits172.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits173.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits174.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits175.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits176.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits177.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits178.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits179.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits180.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits181.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits182.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits183.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits184.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits185.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits186.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits187.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits188.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits189.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits190.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits191.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits192.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits193.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits194.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits195.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits196.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits197.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits198.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits199.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits200.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits201.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits202.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits203.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits204.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits205.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits206.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits207.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits208.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits209.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits210.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits211.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits212.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits213.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits214.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits215.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits216.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits217.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits218.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits219.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits220.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits221.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits222.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits223.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits224.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits225.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits226.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits227.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits228.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits229.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits230.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits231.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits232.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits233.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits234.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits235.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits236.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits237.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits238.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits239.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits240.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits241.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits242.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits243.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits244.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits245.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits246.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits247.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits248.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits249.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits250.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits251.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits252.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits253.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits254.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits255.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits256.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits257.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits258.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits259.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits260.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits261.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits262.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits263.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits264.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits265.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits266.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits267.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits268.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits269.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits270.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits271.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits272.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits273.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits274.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits275.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits276.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits277.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits278.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits279.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits280.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits281.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits282.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits283.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits284.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits285.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits286.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits287.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits288.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits289.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits290.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits291.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits292.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits293.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits294.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits295.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits296.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits297.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits298.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits299.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits300.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits301.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits302.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits303.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits304.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits305.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits306.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits307.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits308.jpg,0
D:/cv_learn/projectI/Dataset/train/rabbits/rabbits309.jpg,0
D:/cv_learn/projectI/Dataset/train/chickens/chickens000.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens001.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens002.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens003.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens004.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens005.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens006.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens007.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens008.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens009.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens010.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens011.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens012.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens013.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens014.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens015.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens016.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens017.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens018.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens019.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens020.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens021.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens022.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens023.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens024.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens025.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens026.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens027.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens028.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens029.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens030.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens031.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens032.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens033.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens034.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens035.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens036.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens037.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens038.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens039.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens040.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens041.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens042.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens043.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens044.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens045.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens046.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens047.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens048.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens049.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens050.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens051.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens052.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens053.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens054.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens055.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens056.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens057.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens058.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens059.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens060.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens061.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens062.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens063.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens064.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens065.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens066.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens067.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens068.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens069.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens070.jpg,1
D:/cv_learn/projectI/Dataset/train/chickens/chickens071.jpg,1
